wavelength,in,out
830.5650588724201,-64.92843993062417,-67.08247045578156
830.4500221606648,-57.014249444517105,-56.557206102532405
830.3350173106218,-72.57872435604168,-64.25600249444315
830.2200443090557,-63.57362046059532,-72.2769651293709
830.1051031427385,-65.19337089892915,-64.36265145774465
829.9901937984496,-56.93434542645343,-56.6952016702038
829.8753162629758,-66.44862475361293,-68.48249909249319
829.7604705231109,-67.65573758017973,-63.84222664634558
829.6456565656565,-58.05270254185504,-58.78155242177854
829.5308743774212,-76.49055595788596,-72.48735264093028
829.4161239452206,-66.99860407162299,-70.49391370296107
829.3014052558782,-63.21886721837902,-66.5872141797332
829.1867182962246,-60.27461799985315,-59.795731754092316
829.0720630530973,-73.50838073475524,-69.9061720873191
828.9574395133417,-61.4869110142823,-62.627188183947
828.8428476638097,-64.8381042885938,-62.51519432574892
828.7282874913614,-68.84200800270003,-77.31396592586606
828.6137589828635,-62.744736224633044,-60.17562069947738
828.49926212519,-57.137482907227735,-58.12876967557534
828.3847969052224,-66.16516469214454,-77.66676756680809
828.2703633098495,-62.65102933947506,-62.08776537031005
828.1559613259668,-63.79960952136159,-60.74214223844908
828.0415909404779,-63.08264329425782,-64.28094750685582
827.9272521402927,-64.72111498456084,-65.29994081837509
827.8129449123292,-63.30302688343153,-64.68620592991417
827.6986692435119,-62.20715266513062,-61.386817424644676
827.584425120773,-67.00603933517328,-66.5062677853999
827.4702125310516,-58.59015879148998,-59.396471362957556
827.3560314612944,-62.59325543828166,-64.39289404537186
827.2418818984547,-63.67131617355645,-63.1264746203552
827.1277638294938,-59.15612268739437,-57.86217513916873
827.0136772413794,-68.85680342387943,-68.68964842645738
826.8996221210867,-64.02279053999243,-62.81105728384151
826.7855984555985,-71.95965809957599,-71.13665962166132
826.6716062319041,-73.46574362906998,-68.50157406152346
826.5576454370002,-72.02998959048523,-70.36184333279002
826.4437160578912,-59.33126271806856,-59.307377839831446
826.3298180815876,-64.01759753869683,-62.49201211834779
826.2159514951082,-66.09678519213574,-71.1432552111456
826.1021162854781,-71.30167165644073,-80.69939773091969
825.9883124397301,-63.537922437990204,-62.84940196552776
825.8745399449035,-65.68631741099128,-64.73346125555062
825.7607987880458,-68.36931006948959,-69.16195857415994
825.6470889562104,-68.32574147315344,-75.90811902604256
825.5334104364588,-62.851280344914926,-65.04507077951695
825.419763215859,-57.73046933342928,-57.96106976206255
825.3061472814866,-70.2761348710464,-68.48127436577698
825.1925626204238,-63.11665397872744,-61.89337313691098
825.0790092197606,-60.1160349239141,-60.445324065890105
824.9654870665933,-60.281249485038586,-60.20085100764052
824.8519961480258,-78.62457597196297,-72.98608007443201
824.7385364511692,-71.38045929776277,-70.09189074758504
824.6251079631413,-59.0442417415552,-58.23647225351911
824.511710671067,-73.36710241766067,-78.72125216524068
824.3983445620789,-60.43204097805264,-60.48852962134495
824.2850096233159,-61.86953642559837,-63.447385237162365
824.1717058419244,-60.11451103637515,-62.38521675633834
824.0584332050578,-62.570494315059165,-58.720477472432634
823.9451916998763,-62.75770738830923,-62.27503438634815
823.8319813135477,-61.24903664757554,-64.55869513851945
823.7188020332463,-60.358330096640344,-57.06905449861631
823.6056538461538,-58.172614175125915,-59.89296996627533
823.4925367394588,-61.1892498903276,-65.33364697422425
823.379450700357,-59.20997515595903,-63.7647866436518
823.2663957160511,-55.12185842134036,-53.87417779573022
823.1533717737507,-61.46974075638397,-59.161237253148244
823.0403788606726,-62.56000708989387,-64.30119229091645
822.9274169640406,-66.34256604447228,-65.50142601654656
822.8144860710854,-78.01733108991058,-71.64513346636264
822.7015861690451,-73.94002063055945,-68.06337202799341
822.5887172451639,-59.56771386882215,-58.83804583210437
822.4758792866941,-57.081723120166544,-58.28921429977095
822.3630722808942,-67.35836031535715,-63.45985581394132
822.2502962150302,-61.12272975186883,-62.294125909407995
822.1375510763746,-63.45157044303164,-63.73141509967621
822.0248368522073,-70.58827347092372,-70.39714731549196
821.912153529815,-67.90252661347282,-72.03514901582673
821.7995010964912,-61.935435490413454,-61.76863367983498
821.6868795395368,-69.44714185969616,-66.37929232788161
821.5742888462593,-71.99598496765438,-73.4652731907621
821.4617290039732,-66.16607057602815,-65.61580962313778
821.3492,-64.91818050405774,-62.91219331841313
821.2367018216682,-61.82303354537794,-65.26474836262224
821.1242344563134,-64.84955495932937,-63.27450157976256
821.0117978912775,-77.75224268197408,-67.51599592199304
820.8993921139103,-61.738700138779706,-63.28778232995063
820.7870171115675,-68.51086252560495,-67.85457095696316
820.6746728716124,-60.4684594204229,-62.68494061793231
820.562359381415,-61.70977707339617,-59.525462367543895
820.4500766283526,-60.95612926861108,-56.4718483958288
820.3378245998085,-53.87330326468194,-55.50415245273163
820.2256032831738,-64.59924713340695,-60.914465288871526
820.113412665846,-58.94927948864648,-58.8159345392468
820.0012527352297,-61.014579142604504,-62.08560331049506
819.8891234787365,-68.14970293748692,-72.66595713944807
819.7770248837845,-61.34613248977499,-61.91063400754473
819.664956937799,-63.89977281193754,-62.65945453553195
819.5529196282121,-66.37200738566543,-66.03029925473354
819.4409129424628,-62.31734430112624,-61.38737168964491
819.3289368679967,-60.42197605953649,-60.186474310843636
819.2169913922667,-65.87408131029483,-68.24176041300277
819.1050765027322,-73.87945567237048,-69.60894328524842
818.9931921868597,-60.506410632717035,-60.2227322904443
818.8813384321224,-68.09957196633513,-70.66773669244424
818.7695152260003,-74.79837243323783,-68.73219812298399
818.6577225559803,-57.03142849850869,-56.44925871447538
818.5459604095563,-69.68519545613006,-77.61930739384195
818.4342287742288,-55.65346555727558,-56.43886271069013
818.3225276375051,-65.50023205616574,-71.44425327491771
818.2108569868996,-59.94544479052706,-57.113052532022834
818.0992168099332,-58.95659896368275,-63.360035602700805
817.9876070941338,-55.03749034760355,-54.97037104199998
817.8760278270358,-76.62499604744025,-66.09062517748097
817.7644789961811,-61.49294659002828,-61.742330928144156
817.6529605891177,-66.65712027851546,-70.89764645778502
817.5414725934006,-54.700270967651846,-54.699156750439045
817.4300149965917,-63.50162749556188,-65.14406966078991
817.3185877862596,-77.03738896618322,-65.53869539786749
817.2071909499796,-58.91830703356308,-57.62165120532853
817.0958244753339,-59.470913873457135,-61.67031580217753
816.9844883499114,-59.43704066834209,-58.777988060471046
816.8731825613079,-71.927942089244,-70.00319465619026
816.7619070971257,-57.90732865962394,-58.656591357876806
816.6506619449741,-67.5643961778562,-64.31477473293134
816.539447092469,-66.43014247888337,-65.2768379067814
816.4282625272331,-79.22010658157853,-74.56144423551248
816.3171082368959,-64.49755105035308,-63.39612717291118
816.2059842090933,-70.01842865117388,-66.22315960908017
816.0948904314687,-62.979966559438594,-62.92966099309879
815.9838268916712,-62.647895699802376,-63.77347709271049
815.8727935773575,-58.693214813799756,-58.1975764682154
815.7617904761904,-67.04867716511544,-60.67581514836539
815.6508175758399,-59.15322289972704,-61.759413529523584
815.5398748639826,-65.6479163489353,-66.164988958467
815.4289623283014,-60.888004747705764,-63.08697475973713
815.3180799564863,-64.01422104898379,-60.763397554846335
815.2072277362338,-57.168908586328314,-56.6661561329465
815.0964056552474,-59.98454337149454,-60.79270633630401
814.985613701237,-67.69997733210195,-75.88881274870167
814.874851861919,-61.72370314124856,-63.91114469983148
814.7641201250169,-59.175548249594215,-58.939520106306645
814.6534184782608,-69.41323431537305,-64.95089576859513
814.5427469093873,-69.8538949869068,-73.15251331063132
814.4321054061397,-62.87150494929287,-69.21488326126845
814.3214939562678,-59.52408667155109,-58.944823610685944
814.2109125475286,-56.40082151791216,-56.53742149262271
814.100361167685,-65.60154748465195,-63.424456986377464
813.9898398045071,-58.78003883132462,-59.72924433884825
813.8793484457717,-62.9166229735884,-59.24737335187615
813.7688870792617,-59.60851047451129,-58.23970558746473
813.658455692767,-63.50644997551947,-63.43918913059579
813.5480542740842,-54.24964394787605,-54.62794571092658
813.4376828110162,-65.30456342606823,-59.63686593295574
813.3273412913727,-58.475918313807824,-63.79128887274206
813.2170297029703,-61.683948289653785,-59.98757755806122
813.1067480336317,-72.93227168693485,-69.95778894343746
812.9964962711865,-58.28241723174003,-57.5945654270615
812.8862744034708,-60.21545243952593,-65.04325383825056
812.7760824183273,-67.06702364179026,-65.66069075067205
812.6659203036053,-65.50646646302522,-63.90628430375696
812.5557880471608,-61.88447539730939,-63.37590074111114
812.4456856368564,-68.58681325219177,-70.10927972878889
812.335613060561,-57.06743808928289,-56.39953448050687
812.2255703061502,-70.13850199859718,-67.45937299279626
812.1155573615061,-64.57959574821817,-62.51557026807009
812.0055742145179,-59.98460626162651,-57.528701799554625
811.8956208530806,-66.2180169057707,-72.86935549708858
811.7856972650961,-54.178843924974586,-53.8311520234754
811.6758034384729,-63.58576987481922,-64.88859247007412
811.5659393611261,-61.36754834381199,-66.20827488098874
811.4561050209771,-57.93542258205133,-61.367597778810904
811.346300405954,-61.01329969062215,-61.45915767599968
811.2365255039914,-57.24328423647927,-55.59594087845741
811.1267803030303,-56.62294223005796,-57.66908405370046
811.0170647910186,-60.655497713927645,-61.882304101434556
810.9073789559102,-67.25384519601155,-69.51066068813421
810.797722785666,-67.40589245730925,-66.30480858398127
810.6880962682532,-64.89765054459838,-67.61301426026841
810.5784993916452,-53.656062955880685,-54.782912115533435
810.4689321438227,-60.05114570060536,-57.66461932083874
810.359394512772,-63.64528653882982,-59.39471201363327
810.2498864864865,-64.35560946368153,-67.82528146540767
810.1404080529659,-63.933783256291235,-65.67352337088928
810.0309592002162,-61.20722468583344,-65.74387821971558
809.9215399162503,-64.75269987148269,-59.377725150746954
809.812150189087,-59.15486032222745,-56.63843915772932
809.7027900067523,-56.435670707646494,-57.4520256099043
809.5934593572779,-62.04374117084032,-61.31485584721048
809.4841582287025,-63.449901724166324,-62.96603611639134
809.3748866090713,-70.1005856479652,-71.39198202123112
809.2656444864353,-61.064758370763286,-62.28255215267109
809.156431848853,-65.39043768450523,-61.87013111919947
809.0472486843881,-58.07258803141312,-60.4072589686476
808.9380949811117,-56.383283793679226,-55.10579859571672
808.828970727101,-64.8997072489982,-68.95262885675118
808.7198759104397,-76.60475704306518,-66.90696890775953
808.6108105192178,-61.02830727856565,-60.693536761449934
808.5017745415319,-72.69343909365452,-68.1093774158006
808.3927679654846,-69.41437827697695,-66.5766417614102
808.2837907791858,-74.92877905916771,-71.28891716926952
808.1748429707508,-60.318672200510576,-61.35154850528892
808.0659245283018,-78.50324352775158,-70.30313480711251
807.9570354399677,-61.94961394376904,-61.46921913326
807.848175693883,-65.15737557538955,-70.7879636728471
807.7393452781895,-58.95074747918673,-58.485144819072076
807.6305441810345,-68.84226615967614,-63.37712895387335
807.5217723905724,-59.698198879111516,-59.90465187032882
807.4130298949636,-55.6847644097609,-56.22455083882497
807.3043166823751,-61.40095340554106,-61.91550390594253
807.19563274098,-61.03216446387975,-60.72262125913227
807.0869780589582,-63.51427135565811,-64.65037028883526
806.9783526244953,-65.3001980603311,-70.79865735750141
806.8697564257839,-56.644822500937835,-57.09453312942043
806.7611894510226,-63.55704032396312,-64.04463951792744
806.6526516884165,-61.15946042076473,-59.688554622365416
806.544143126177,-62.07347089819868,-64.71612216361805
806.4356637525219,-71.4887249095477,-67.4997501808534
806.327213555675,-55.80187810235404,-55.292102345986876
806.2187925238671,-77.60661260568861,-69.09849917766888
806.1104006453347,-64.71429899325682,-65.97766824309684
806.0020379083211,-58.123356060436066,-56.158138264875134
805.8937043010752,-71.05219143389431,-69.03194567757131
805.7853998118533,-58.564297361919074,-60.463880935131925
805.677124428917,-65.77968941005858,-62.448619368044774
805.5688781405348,-60.79909223224709,-61.15997748465898
805.4606609349812,-63.050372415302576,-63.17062098585629
805.3524728005373,-67.06696675841229,-61.49013837524146
805.2443137254902,-59.04430616475108,-61.01278299719317
805.1361836981334,-67.83028395508092,-70.55110126679008
805.0280827067669,-65.6781546766189,-64.03988101119367
804.9200107396966,-58.44532951827776,-59.92350428326148
804.8119677852349,-62.54265590928122,-60.458264757128404
804.7039538317005,-79.43867973137307,-68.92546618625397
804.5959688674182,-64.32133887749444,-63.24545964785082
804.4880128807191,-57.49572501434673,-56.3243998113077
804.3800858599409,-56.35941597484231,-57.228851638567534
804.2721877934272,-61.41438919475215,-67.2087171873595
804.1643186695279,-61.68321054301856,-61.69810627088296
804.0564784765992,-56.405615640934,-57.369793653556854
803.9486672030035,-73.23811043027465,-63.188971793351556
803.8408848371096,-65.63455347343478,-62.462467591038205
803.7331313672922,-65.80957267472044,-67.69861288733463
803.6254067819327,-61.22867774236582,-60.899881521515994
803.5177110694184,-59.29998384529654,-58.639391886851996
803.4100442181428,-66.29933043175066,-63.85579575766994
803.3024062165059,-60.87929047313909,-63.51217807919548
803.1947970529136,-60.66268835248073,-57.60270690912188
803.0872167157781,-56.12449958007127,-58.24029004684584
802.9796651935181,-62.64083356488567,-61.36933784003773
802.872142474558,-67.79533338854432,-65.7170869820265
802.7646485473289,-61.359373452172235,-62.32228526896054
802.6571834002677,-70.48800545266934,-72.3766813618764
802.5497470218178,-56.541929273349666,-56.511880580641474
802.4423394004283,-62.27744166801895,-67.82969659167492
802.3349605245551,-63.81449913017832,-58.189607265199726
802.2276103826598,-59.02335592421181,-59.028550740866535
802.1202889632108,-61.621216164233346,-62.87710773870259
802.0129962546816,-60.57236711369032,-61.32807941810623
801.9057322455529,-68.5262920362243,-64.04711546194105
801.7984969243113,-71.46922400007017,-74.88260118292584
801.6912902794492,-72.3967187982515,-70.35794205956918
801.5841122994652,-63.75120095923933,-65.22192620945262
801.4769629728646,-56.410829054200065,-58.195736932092956
801.3698422881582,-66.11868862006051,-64.61874947434725
